주상병코드,주상병명,진료년도,수진자 주소지,연령,성별,진료건수(건),진료비(천원)
F50,식사장애,2018년,인천광역시,61세,여자,20,1351
F50,식사장애,2018년,인천광역시,62세,여자,10,632
F50,식사장애,2018년,인천광역시,64세,남자,1,15
F50,식사장애,2018년,인천광역시,64세,여자,9,538
F50,식사장애,2018년,인천광역시,65세,여자,16,835
F50,식사장애,2018년,인천광역시,66세,남자,1,10
F50,식사장애,2018년,인천광역시,66세,여자,2,26
F50,식사장애,2018년,인천광역시,67세,여자,7,2403
F50,식사장애,2018년,인천광역시,68세,남자,6,339
F50,식사장애,2018년,인천광역시,68세,여자,23,1226
F50,식사장애,2018년,인천광역시,69세,남자,4,98
F50,식사장애,2018년,인천광역시,69세,여자,7,408
F50,식사장애,2018년,인천광역시,70세,남자,1,16
F50,식사장애,2018년,인천광역시,70세,여자,2,171
F50,식사장애,2018년,인천광역시,71세,남자,4,571
F50,식사장애,2018년,인천광역시,71세,여자,12,207
F50,식사장애,2018년,인천광역시,72세,남자,12,891
F50,식사장애,2018년,인천광역시,72세,여자,14,925
F50,식사장애,2018년,인천광역시,73세,남자,4,285
F50,식사장애,2018년,인천광역시,74세,남자,4,33
F50,식사장애,2018년,인천광역시,74세,여자,13,950
F50,식사장애,2018년,인천광역시,75세,남자,9,683
F50,식사장애,2018년,인천광역시,75세,여자,6,306
F50,식사장애,2018년,인천광역시,76세,남자,19,4245
F50,식사장애,2018년,인천광역시,76세,여자,19,1051
F50,식사장애,2018년,인천광역시,77세,남자,1,15
F50,식사장애,2018년,인천광역시,77세,여자,17,819
F50,식사장애,2018년,인천광역시,78세,남자,12,891
F50,식사장애,2018년,인천광역시,78세,여자,46,3374
F50,식사장애,2018년,인천광역시,79세,남자,33,2145
F50,식사장애,2018년,인천광역시,79세,여자,12,384
F50,식사장애,2018년,인천광역시,80세,남자,8,611
F50,식사장애,2018년,인천광역시,80세,여자,56,4956
F50,식사장애,2018년,인천광역시,81세,남자,36,4209
F50,식사장애,2018년,인천광역시,81세,여자,56,4857
F50,식사장애,2018년,인천광역시,82세,남자,12,928
F50,식사장애,2018년,인천광역시,82세,여자,50,3377
F50,식사장애,2018년,인천광역시,83세,남자,17,1219
F50,식사장애,2018년,인천광역시,83세,여자,11,777
F50,식사장애,2018년,인천광역시,84세,남자,6,249
F50,식사장애,2018년,인천광역시,84세,여자,36,2020
F50,식사장애,2018년,인천광역시,85세,남자,14,1010
F50,식사장애,2018년,인천광역시,85세,여자,90,6215
F50,식사장애,2018년,인천광역시,86세,남자,1,11
F50,식사장애,2018년,인천광역시,86세,여자,29,1995
F50,식사장애,2018년,인천광역시,87세,남자,2,147
F50,식사장애,2018년,인천광역시,87세,여자,20,1458
F50,식사장애,2018년,인천광역시,88세,남자,5,392
F50,식사장애,2018년,인천광역시,88세,여자,42,3390
F50,식사장애,2018년,인천광역시,89세,남자,1,76
F50,식사장애,2018년,인천광역시,89세,여자,21,1341
F50,식사장애,2018년,인천광역시,90세,남자,1,6
F50,식사장애,2018년,인천광역시,90세,여자,49,3629
F50,식사장애,2018년,인천광역시,91세,남자,1,4
F50,식사장애,2018년,인천광역시,91세,여자,50,4865
F50,식사장애,2018년,인천광역시,92세,여자,11,728
F50,식사장애,2018년,인천광역시,93세,여자,31,2255
F50,식사장애,2018년,인천광역시,94세,여자,2,144
F50,식사장애,2018년,인천광역시,95세,남자,2,147
F50,식사장애,2018년,인천광역시,95세,여자,19,1342
F50,식사장애,2018년,인천광역시,96세,남자,1,4
F50,식사장애,2018년,인천광역시,97세,여자,13,968
F50,식사장애,2018년,인천광역시,99세,여자,1,71
F50,식사장애,2018년,광주광역시,1세,여자,1,24
F50,식사장애,2018년,광주광역시,6세,남자,3,509
F50,식사장애,2018년,광주광역시,8세,남자,5,1643
F50,식사장애,2018년,광주광역시,9세,남자,5,106
F50,식사장애,2018년,광주광역시,10세,남자,5,121
F50,식사장애,2018년,광주광역시,10세,여자,1,70
F50,식사장애,2018년,광주광역시,12세,남자,8,171
F50,식사장애,2018년,광주광역시,12세,여자,9,4283
F50,식사장애,2018년,광주광역시,13세,여자,4,273
F50,식사장애,2018년,광주광역시,14세,여자,25,1492
F50,식사장애,2018년,광주광역시,15세,여자,9,766
F50,식사장애,2018년,광주광역시,16세,여자,15,345
F50,식사장애,2018년,광주광역시,17세,여자,17,1143
F50,식사장애,2018년,광주광역시,18세,남자,2,105
F50,식사장애,2018년,광주광역시,18세,여자,20,1381
F50,식사장애,2018년,광주광역시,19세,여자,43,2035
F50,식사장애,2018년,광주광역시,20세,여자,5,271
F50,식사장애,2018년,광주광역시,21세,여자,11,3614
F50,식사장애,2018년,광주광역시,22세,여자,12,513
F50,식사장애,2018년,광주광역시,23세,여자,30,1457
F50,식사장애,2018년,광주광역시,24세,남자,1,1227
F50,식사장애,2018년,광주광역시,24세,여자,28,4592
F50,식사장애,2018년,광주광역시,25세,남자,1,20
F50,식사장애,2018년,광주광역시,25세,여자,40,14152
F50,식사장애,2018년,광주광역시,26세,남자,6,227
F50,식사장애,2018년,광주광역시,26세,여자,14,1549
F50,식사장애,2018년,광주광역시,27세,여자,36,1839
F50,식사장애,2018년,광주광역시,28세,남자,1,11
F50,식사장애,2018년,광주광역시,28세,여자,9,436
F50,식사장애,2018년,광주광역시,29세,여자,7,501
F50,식사장애,2018년,광주광역시,30세,여자,52,2803
F50,식사장애,2018년,광주광역시,31세,남자,1,62
F50,식사장애,2018년,광주광역시,31세,여자,3,172
F50,식사장애,2018년,광주광역시,32세,여자,2,52
F50,식사장애,2018년,광주광역시,33세,여자,2,141
F50,식사장애,2018년,광주광역시,35세,남자,1,21
F50,식사장애,2018년,광주광역시,35세,여자,5,236
F50,식사장애,2018년,광주광역시,36세,여자,6,1895
F50,식사장애,2018년,광주광역시,37세,여자,1,109
F50,식사장애,2018년,광주광역시,38세,여자,3,126
F50,식사장애,2018년,광주광역시,39세,여자,6,502
F50,식사장애,2018년,광주광역시,40세,여자,2,169
F50,식사장애,2018년,광주광역시,41세,여자,1,15
F50,식사장애,2018년,광주광역시,42세,여자,18,777
F50,식사장애,2018년,광주광역시,45세,여자,4,88
F50,식사장애,2018년,광주광역시,48세,남자,10,339
F50,식사장애,2018년,광주광역시,48세,여자,2,118
F50,식사장애,2018년,광주광역시,49세,여자,7,597
F50,식사장애,2018년,광주광역시,50세,여자,3,133
F50,식사장애,2018년,광주광역시,51세,남자,1,20
F50,식사장애,2018년,광주광역시,51세,여자,1,15
F50,식사장애,2018년,광주광역시,52세,여자,1,63
F50,식사장애,2018년,광주광역시,53세,남자,7,346
F50,식사장애,2018년,광주광역시,53세,여자,3,80
F50,식사장애,2018년,광주광역시,54세,남자,1,20
F50,식사장애,2018년,광주광역시,54세,여자,1,7
F50,식사장애,2018년,광주광역시,55세,여자,2,34
F50,식사장애,2018년,광주광역시,57세,남자,1,15
F50,식사장애,2018년,광주광역시,60세,여자,2,161
F50,식사장애,2018년,광주광역시,61세,여자,1,7
F50,식사장애,2018년,광주광역시,62세,여자,1,30
F50,식사장애,2018년,광주광역시,63세,여자,24,893
F50,식사장애,2018년,광주광역시,64세,남자,1,11
F50,식사장애,2018년,광주광역시,65세,여자,1,15
F50,식사장애,2018년,광주광역시,66세,남자,6,90
F50,식사장애,2018년,광주광역시,66세,여자,1,19
F50,식사장애,2018년,광주광역시,70세,남자,13,422
F50,식사장애,2018년,광주광역시,71세,여자,1,15
F50,식사장애,2018년,광주광역시,76세,남자,1,17
F50,식사장애,2018년,광주광역시,76세,여자,1,45
F50,식사장애,2018년,광주광역시,77세,남자,1,4
F50,식사장애,2018년,광주광역시,77세,여자,2,74
F50,식사장애,2018년,광주광역시,79세,남자,1,11
F50,식사장애,2018년,광주광역시,79세,여자,6,165
F50,식사장애,2018년,광주광역시,80세,남자,1,15
F50,식사장애,2018년,광주광역시,80세,여자,1,17
F50,식사장애,2018년,광주광역시,81세,여자,1,15
F50,식사장애,2018년,광주광역시,82세,남자,2,25
F50,식사장애,2018년,광주광역시,83세,여자,1,41
F50,식사장애,2018년,광주광역시,84세,여자,3,29
F50,식사장애,2018년,광주광역시,85세,여자,2,26
F50,식사장애,2018년,광주광역시,86세,여자,2,18
F50,식사장애,2018년,광주광역시,88세,여자,12,438
F50,식사장애,2018년,광주광역시,90세,여자,1,41
F50,식사장애,2018년,광주광역시,92세,여자,1,1001
F50,식사장애,2018년,광주광역시,93세,여자,2,34
F50,식사장애,2018년,대전광역시,0세,여자,1,17
F50,식사장애,2018년,대전광역시,3세,여자,1,20
F50,식사장애,2018년,대전광역시,4세,남자,1,12
F50,식사장애,2018년,대전광역시,6세,남자,1,15
F50,식사장애,2018년,대전광역시,10세,여자,2,242
F50,식사장애,2018년,대전광역시,12세,여자,8,16688
F50,식사장애,2018년,대전광역시,13세,남자,1,110
F50,식사장애,2018년,대전광역시,13세,여자,2,75
F50,식사장애,2018년,대전광역시,14세,여자,6,8431
F50,식사장애,2018년,대전광역시,15세,여자,10,1107
F50,식사장애,2018년,대전광역시,16세,남자,11,399
F50,식사장애,2018년,대전광역시,16세,여자,49,7202
F50,식사장애,2018년,대전광역시,17세,여자,32,1260
F50,식사장애,2018년,대전광역시,18세,여자,3,395
F50,식사장애,2018년,대전광역시,19세,남자,1,137
F50,식사장애,2018년,대전광역시,19세,여자,8,6062
F50,식사장애,2018년,대전광역시,20세,여자,14,898
F50,식사장애,2018년,대전광역시,21세,여자,26,1834
F50,식사장애,2018년,대전광역시,22세,여자,3,200
F50,식사장애,2018년,대전광역시,23세,여자,34,1526
F50,식사장애,2018년,대전광역시,24세,남자,11,446
F50,식사장애,2018년,대전광역시,24세,여자,6,173
F50,식사장애,2018년,대전광역시,25세,여자,42,1850
F50,식사장애,2018년,대전광역시,26세,여자,27,1435
F50,식사장애,2018년,대전광역시,27세,여자,28,914
F50,식사장애,2018년,대전광역시,28세,남자,29,1456
F50,식사장애,2018년,대전광역시,28세,여자,15,931
F50,식사장애,2018년,대전광역시,29세,여자,21,1238
F50,식사장애,2018년,대전광역시,30세,남자,2,28
F50,식사장애,2018년,대전광역시,30세,여자,1,15
F50,식사장애,2018년,대전광역시,31세,남자,1,48
F50,식사장애,2018년,대전광역시,31세,여자,4,236
F50,식사장애,2018년,대전광역시,32세,남자,4,243
F50,식사장애,2018년,대전광역시,32세,여자,17,1264
F50,식사장애,2018년,대전광역시,33세,여자,24,763
F50,식사장애,2018년,대전광역시,34세,여자,18,1485
F50,식사장애,2018년,대전광역시,35세,여자,4,337
F50,식사장애,2018년,대전광역시,36세,여자,8,330
F50,식사장애,2018년,대전광역시,37세,여자,14,532
F50,식사장애,2018년,대전광역시,39세,여자,8,545
F50,식사장애,2018년,대전광역시,40세,여자,19,11064
F50,식사장애,2018년,대전광역시,41세,여자,2,30
F50,식사장애,2018년,대전광역시,42세,여자,20,899
F50,식사장애,2018년,대전광역시,43세,남자,1,11
F50,식사장애,2018년,대전광역시,43세,여자,7,189
F50,식사장애,2018년,대전광역시,44세,여자,2,26
F50,식사장애,2018년,대전광역시,45세,여자,6,333
F50,식사장애,2018년,대전광역시,47세,여자,35,1175
F50,식사장애,2018년,대전광역시,48세,여자,1,58
F50,식사장애,2018년,대전광역시,49세,여자,14,706
F50,식사장애,2018년,대전광역시,50세,여자,3,2341
F50,식사장애,2018년,대전광역시,51세,여자,1,196
F50,식사장애,2018년,대전광역시,52세,여자,6,102
F50,식사장애,2018년,대전광역시,53세,여자,9,294
F50,식사장애,2018년,대전광역시,54세,여자,6,280
F50,식사장애,2018년,대전광역시,55세,여자,1,20
F50,식사장애,2018년,대전광역시,56세,여자,1,77
F50,식사장애,2018년,대전광역시,57세,여자,1,15
F50,식사장애,2018년,대전광역시,60세,여자,3,48
F50,식사장애,2018년,대전광역시,61세,여자,1,15
F50,식사장애,2018년,대전광역시,62세,여자,2,59
F50,식사장애,2018년,대전광역시,65세,여자,1,6445
F50,식사장애,2018년,대전광역시,67세,여자,16,589
F50,식사장애,2018년,대전광역시,68세,남자,1,4
F50,식사장애,2018년,대전광역시,68세,여자,1,15
F50,식사장애,2018년,대전광역시,69세,여자,16,808
F50,식사장애,2018년,대전광역시,71세,남자,6,337
F50,식사장애,2018년,대전광역시,71세,여자,2,39
F50,식사장애,2018년,대전광역시,72세,여자,1,20
F50,식사장애,2018년,대전광역시,74세,여자,3,64
F50,식사장애,2018년,대전광역시,75세,남자,2,45
F50,식사장애,2018년,대전광역시,75세,여자,2,900
F50,식사장애,2018년,대전광역시,76세,남자,5,71
F50,식사장애,2018년,대전광역시,76세,여자,4,63
F50,식사장애,2018년,대전광역시,78세,여자,8,190
F50,식사장애,2018년,대전광역시,80세,여자,1,1050
F50,식사장애,2018년,대전광역시,81세,여자,7,561
F50,식사장애,2018년,대전광역시,82세,여자,4,54
F50,식사장애,2018년,대전광역시,84세,여자,2,87
F50,식사장애,2018년,대전광역시,85세,남자,7,547
F50,식사장애,2018년,대전광역시,86세,남자,1,11
F50,식사장애,2018년,대전광역시,86세,여자,7,110
F50,식사장애,2018년,대전광역시,87세,여자,2,1070
F50,식사장애,2018년,대전광역시,88세,여자,2,125
F50,식사장애,2018년,대전광역시,89세,여자,9,310
F50,식사장애,2018년,대전광역시,91세,여자,2,77
F50,식사장애,2018년,대전광역시,92세,여자,1,84
F50,식사장애,2018년,대전광역시,93세,여자,1,109
F50,식사장애,2018년,대전광역시,96세,여자,1,65
F50,식사장애,2018년,울산광역시,3세,남자,1,12
F50,식사장애,2018년,울산광역시,9세,남자,1,29
F50,식사장애,2018년,울산광역시,14세,여자,3,207
